id,name,host_id,host_name,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room,log_price,log_minimum_nights,log_reviews_per_month,is_highly_reviewed,nights_availability_interaction,last_review_year,last_review_month,is_recent_review,name_sentiment
13045531,Super chic shared room for a guy near Central Park,5288991,Tanya,Upper East Side,40.77903,-73.95238,45,30,22,2018-07-01,0.58,6,294,False,True,False,False,False,True,3.828641396489095,3.4339872044851463,0.4574248470388754,1,8820,2018,7,0,0.14444444444444446
13045629,Chic stylish amazing Manhattan room,5288991,Tanya,Upper East Side,40.77736,-73.95144,90,30,79,2019-06-18,2.08,6,246,False,True,False,False,True,False,4.51085950651685,3.4339872044851463,1.1249295969854831,1,7380,2019,6,1,0.55
13046279,Cozy  2 bedroom apt in Manhattan,364558,Khatia,Washington Heights,40.83805,-73.94307,150,2,17,2019-07-02,0.45,1,15,False,True,False,False,False,False,5.017279836814924,1.0986122886681098,0.37156355643248307,1,30,2019,7,1,0.2
13052968,Charming 1-BR Fort Greene Apartment,26959668,Flo And Erin,Fort Greene,40.68748,-73.97397,125,3,19,2019-05-28,0.51,1,0,True,False,False,False,False,False,4.836281906951478,1.3862943611198906,0.412109650826833,1,0,2019,5,1,0.7
13055236,Steps 2 Empire State Building  amazing studio NYC,72280483,Marco,Murray Hill,40.74688,-73.97813,125,2,100,2019-06-17,2.63,1,34,False,True,False,False,False,False,4.836281906951478,1.0986122886681098,1.2892326482767593,1,68,2019,6,1,0.6000000000000001
13055856,A Brooklyn Experience,72287701,Robert,Crown Heights,40.67533,-73.95545,175,1,121,2019-04-29,3.17,1,7,True,False,False,False,False,False,5.170483995038151,0.6931471805599453,1.4279160358107101,1,7,2019,4,1,0.0
13056210,Very large room for 1 adult,72291606,Jon,Bushwick,40.69029,-73.91899,75,1,25,2017-03-07,0.66,1,155,True,False,False,False,False,True,4.330733340286331,0.6931471805599453,0.5068176023684519,1,155,2017,3,0,0.18928571428571428
13057103,Spacious room in great neighborhood,27634654,Elena,Bay Ridge,40.63095,-74.03026,30,90,1,2016-06-07,0.03,2,0,True,False,False,False,True,False,3.4339872044851463,4.51085950651685,0.0295588022415444,0,0,2016,6,0,0.8
13058232,1 Bedroom townhouse apt in Chelsea w/ back garden,72313021,Michael,Chelsea,40.74472,-74.00095,295,1,50,2019-07-07,1.33,1,77,False,True,False,False,False,False,5.69035945432406,0.6931471805599453,0.8458682675776092,1,77,2019,7,1,0.3
13058423,Charming 1 br - most perfect block!,26535250,Sheila,Windsor Terrace,40.65841,-73.97753,50,1,74,2019-06-01,2.03,3,236,True,False,False,False,False,False,3.9318256327243257,0.6931471805599453,1.1085626195212777,1,236,2019,6,1,0.7333333333333334
13058729,Sunlit Bedroom in Crown Heights.,72318418,Francisca,Brownsville,40.66783,-73.92192,69,2,104,2019-06-21,2.72,3,362,True,False,False,False,True,False,4.248495242049359,1.0986122886681098,1.3137236682850553,1,724,2019,6,1,0.0
13059537,One Bedroom Luxury Furnished 5188,16098958,Jeremy & Laura,Financial District,40.7034,-74.00787,175,30,2,2018-03-01,0.1,96,365,False,True,False,False,False,False,5.170483995038151,3.4339872044851463,0.09531017980432487,0,10950,2018,3,0,0.0
13059872,Cozy apartment in Noho/ Soho,3149121,Nika,Greenwich Village,40.72617,-73.99658,90,1,2,2016-06-13,0.05,1,0,False,True,False,False,True,False,4.51085950651685,0.6931471805599453,0.04879016416943201,0,0,2016,6,0,-0.19999999999999998
13061064,Sunny Guest Room in UES Apartment,16345024,Amy,Upper East Side,40.77687,-73.9546,100,2,1,2016-06-16,0.03,1,0,False,True,False,False,True,False,4.61512051684126,1.0986122886681098,0.0295588022415444,0,0,2016,6,0,0.0
13061422,"Stunning, spacious apt near nightlife + parks!",6324947,Sarah,Greenpoint,40.72341,-73.94061,49,3,4,2019-06-23,0.3,1,7,True,False,False,False,True,False,3.912023005428146,1.3862943611198906,0.26236426446749106,0,21,2019,6,1,0.4083333333333334
13062471,The Silver Room,33346283,Jonathan,Harlem,40.83141,-73.94722,55,5,31,2019-06-26,0.88,3,326,False,True,False,False,True,False,4.02535169073515,1.791759469228055,0.6312717768418579,1,1630,2019,6,1,0.0
13062975,UPSCALE JR. 1 Bedroom in HEART OF HISTORIC CHELSEA,59905183,Bc,Chelsea,40.74664,-74.00165,249,90,2,2016-09-18,0.06,1,177,False,True,False,False,False,False,5.521460917862246,4.51085950651685,0.058268908123975775,0,15930,2016,9,0,0.0
13063023,Cozy room in Astoria,1924750,Jasmina,Astoria,40.76437,-73.91304,36,2,37,2019-06-24,1.03,2,228,False,False,True,False,True,False,3.6109179126442243,1.0986122886681098,0.708035793053696,1,456,2019,6,1,-0.19999999999999998
13063360,Cozy Room in Sunny Home,13270888,Adriana,Astoria,40.76764,-73.91633,65,4,28,2018-12-14,0.74,1,0,False,False,True,False,True,False,4.189654742026425,1.6094379124341003,0.5538851132264376,1,0,2018,12,0,-0.19999999999999998
13064336,Cozy Private Bedroom - Williamsburg,1412548,Naomi,Williamsburg,40.70806,-73.94224,60,3,1,2017-10-12,0.05,1,0,True,False,False,False,True,False,4.110873864173311,1.3862943611198906,0.04879016416943201,0,0,2017,10,0,-0.09999999999999999
13064382,Sunny East Village apartment,26378652,Guy,East Village,40.72791,-73.98916,180,4,3,2019-06-07,0.1,1,0,False,True,False,False,False,False,5.198497031265826,1.6094379124341003,0.09531017980432487,0,0,2019,6,1,0.0
13064386,Beautiful Red Brick Room,23909946,Robin Laverne,Bedford-Stuyvesant,40.68604,-73.91924,50,5,39,2019-06-21,1.04,3,40,True,False,False,False,True,False,3.9318256327243257,1.791759469228055,0.712949807856125,1,200,2019,6,1,0.425
13064443,Amazing Studio in Brooklyn Heights,15239567,Feliz,Brooklyn Heights,40.69218,-73.99124,110,2,1,2016-05-23,0.03,1,0,True,False,False,False,False,False,4.709530201312334,1.0986122886681098,0.0295588022415444,0,0,2016,5,0,0.6000000000000001
13064717,76 St & 2 Ave /Renovated studio/ Elevator/ Laundry,1475015,Mike,Midtown,40.76102,-73.96555,87,30,2,2017-02-19,0.05,52,365,False,True,False,False,False,False,4.477336814478207,3.4339872044851463,0.04879016416943201,0,10950,2017,2,0,0.0
13064913,Sunny Studio in the Heart of Downtown Brooklyn.,3872251,Santron,Fort Greene,40.68589,-73.97659,100,2,13,2016-08-30,0.35,1,0,True,False,False,False,False,False,4.61512051684126,1.0986122886681098,0.30010459245033805,1,0,2016,8,0,0.0
13065032,"Spacious, kid-friendly apt. 15 mins from Manhattan",10643230,Jacob,Sunnyside,40.7464,-73.91675,120,5,3,2018-08-20,0.08,1,0,False,False,True,False,False,False,4.795790545596741,1.791759469228055,0.07696104113612832,0,0,2018,8,0,0.6
13065347,COOL Brooklyn Room,48764969,Alina,Cypress Hills,40.68122,-73.90399,42,6,12,2019-05-19,0.96,2,207,True,False,False,False,True,False,3.7612001156935624,1.9459101490553132,0.6729444732424258,1,1242,2019,5,1,0.35
13065356,"""Quaint-Essential"" Living in the West Village",42399786,Braydon,West Village,40.73564,-73.99823,145,3,100,2018-09-15,2.62,1,0,False,True,False,False,False,False,4.983606621708336,1.3862943611198906,1.2864740258376797,1,0,2018,9,0,0.0
13065949,Spacious East Village Bedroom,11362470,Kyle,East Village,40.73007,-73.98637,99,1,2,2016-05-20,0.05,1,0,False,True,False,False,True,False,4.605170185988092,0.6931471805599453,0.04879016416943201,0,0,2016,5,0,0.0
13066577,Beautiful 3 bedroom loft  Greenpoint/Williamsburg!,10677584,Angelina,Greenpoint,40.73333,-73.95699,129,2,87,2019-06-23,2.33,4,124,True,False,False,False,False,False,4.867534450455582,1.0986122886681098,1.2029723039923526,1,248,2019,6,1,1.0
13067176,Prime Location Sun Filled West Village Townhome,72420514,Cate,West Village,40.73745,-74.00725,186,1,197,2019-07-07,5.24,3,209,False,True,False,False,False,False,5.231108616854587,0.6931471805599453,1.8309801823813363,1,209,2019,7,1,0.4
13072490,Large apartment in charming neighborhood,19414202,Marie Clare,Greenpoint,40.73046,-73.95706,165,3,8,2017-05-13,0.22,1,0,True,False,False,False,False,False,5.111987788356544,1.3862943611198906,0.1988508587451652,0,0,2017,5,0,0.45714285714285713
13073569,"Duane Street, Upscale Tribeca Studio",22541573,Ken,Tribeca,40.71642,-74.00679,210,30,1,2019-04-30,0.43,87,329,False,True,False,False,False,False,5.351858133476067,3.4339872044851463,0.3576744442718159,0,9870,2019,4,1,0.0
13073701,Lovely Charming and quiet 2 bed apartment,35660592,Luis,Corona,40.75058,-73.8535,119,2,37,2019-07-02,1.01,6,336,False,False,True,False,False,False,4.787491742782046,1.0986122886681098,0.6981347220709844,1,672,2019,7,1,0.39999999999999997
13075158,Private Room in Artsy Lower Manhattan Apartment,1516947,Mil,Civic Center,40.71287,-73.99811,75,17,17,2019-03-31,0.48,1,38,False,True,False,False,True,False,4.330733340286331,2.8903717578961645,0.3920420877760237,1,646,2019,3,1,0.0
13076592,Cozy bedroom with brightly lit living space,3389514,Nathalie,Bedford-Stuyvesant,40.69313,-73.93543,60,2,59,2019-07-02,1.56,1,6,True,False,False,False,True,False,4.110873864173311,1.0986122886681098,0.9400072584914712,1,12,2019,7,1,0.25000000000000006
13076852,Stylish Art-Filled Clinton Hill Apartment,72513175,Deshawn,Bedford-Stuyvesant,40.68934,-73.9579,140,4,8,2017-05-29,0.21,1,89,True,False,False,False,True,False,4.948759890378168,1.6094379124341003,0.1906203596086497,0,356,2017,5,0,0.5
13077215,"Third Avenue, 1bd Serviced Apartment",22541573,Ken,Gramercy,40.7382,-73.98301,245,30,1,2018-11-01,0.12,87,236,False,True,False,False,False,False,5.5053315359323625,3.4339872044851463,0.11332868530700317,0,7080,2018,11,0,0.0
13077301,"Duane Street, Upscale Tribeca 1bd",22541573,Ken,Tribeca,40.71642,-74.00667,245,30,1,2018-05-26,0.07,87,262,False,True,False,False,False,False,5.5053315359323625,3.4339872044851463,0.06765864847381481,0,7860,2018,5,0,0.0
13077370,Modern Private Studio -20 min to Manhattan,69427329,Michelle & Eddie,Elmhurst,40.73874,-73.87595,89,1,146,2019-06-25,3.85,6,252,False,False,True,False,False,False,4.499809670330265,0.6931471805599453,1.5789787049493917,1,252,2019,6,1,0.1
13079618,Cozy Apartment in Fort Greene,7221835,Darian,Fort Greene,40.6904,-73.97285,140,3,2,2016-10-24,0.05,1,0,True,False,False,False,False,False,4.948759890378168,1.3862943611198906,0.04879016416943201,0,0,2016,10,0,-0.19999999999999998
13080002,Clinton Hill room in two-bedroom apartment,2340370,Vivek,Bedford-Stuyvesant,40.69027,-73.95801,37,1,1,2016-11-01,0.03,1,0,True,False,False,False,True,False,3.6375861597263857,0.6931471805599453,0.0295588022415444,0,0,2016,11,0,0.0
13080685,Shared room in Kips Bay/Murray Hill,5707158,Yuan,Kips Bay,40.7447,-73.97593,49,2,23,2017-06-20,0.61,2,0,False,True,False,False,False,True,3.912023005428146,1.0986122886681098,0.4762341789963716,1,0,2017,6,0,0.0
13081306,Studio near Time Square,51501835,Jeniffer,Hell's Kitchen,40.76517,-73.99331,115,30,6,2019-06-05,0.17,31,331,False,True,False,False,False,False,4.7535901911063645,3.4339872044851463,0.15700374880966475,0,9930,2019,6,1,0.1
13082571,Garden Overlook,72318418,Francisca,Crown Heights,40.67002,-73.92054,69,2,132,2019-06-24,3.46,3,365,True,False,False,False,True,False,4.248495242049359,1.0986122886681098,1.4951487660319727,1,730,2019,6,1,0.0
13082588,Modern and Clean Upper East Side Studio,17671924,Emily,Upper East Side,40.77079,-73.95949,100,2,2,2016-07-17,0.05,1,0,False,True,False,False,False,False,4.61512051684126,1.0986122886681098,0.04879016416943201,0,0,2016,7,0,0.18888888888888888
13082600,Cozy 1 bedroom apartment in the heart of Manhattan,4980733,Simona,Midtown,40.75584,-73.96979,300,1,38,2019-06-27,1.01,1,361,False,True,False,False,False,False,5.707110264748875,0.6931471805599453,0.6981347220709844,1,361,2019,6,1,-0.19999999999999998
13082957,"COMFY & SECURE NEAR AIRPORT, SHOPPING MALLS & PARK",5261297,Jackie,Corona,40.74332,-73.85469,52,1,45,2018-08-07,1.27,1,57,False,False,True,False,True,False,3.970291913552122,0.6931471805599453,0.8197798314933114,1,57,2018,8,0,0.25
13083020,Spacious Bedroom in the heart of Bedstuy,1892402,Emily,Bedford-Stuyvesant,40.68347,-73.95462,50,3,4,2016-08-29,0.11,1,0,True,False,False,False,True,False,3.9318256327243257,1.3862943611198906,0.10436001532424277,0,0,2016,8,0,0.0
13083638,Spacious & Sunny - Greenpoint,17176974,Michael,Greenpoint,40.72764,-73.95579,199,3,8,2017-05-29,0.25,1,0,True,False,False,False,False,False,5.298317366548036,1.3862943611198906,0.22314355131420976,0,0,2017,5,0,0.0
13083988,Private Bedroom/Bath in Luxury Greenpoint Condo,154956,Katie,Greenpoint,40.73443,-73.95678,90,7,2,2016-08-14,0.05,1,47,True,False,False,False,True,False,4.51085950651685,2.0794415416798357,0.04879016416943201,0,329,2016,8,0,0.0
13084004,Spacious Stylish Studio in Prospect Park South,2497082,Sadecia,Flatbush,40.64523,-73.96213,65,5,13,2019-04-30,0.35,1,0,True,False,False,False,False,False,4.189654742026425,1.791759469228055,0.30010459245033805,1,0,2019,4,1,0.5
13084346,Sunny 1 Bedroom in Park Slope near Prospect Park,22423754,Priyanka,Park Slope,40.66936,-73.97724,65,8,1,2016-05-30,0.03,1,0,True,False,False,False,False,False,4.189654742026425,2.1972245773362196,0.0295588022415444,0,0,2016,5,0,0.1
13090558,"Studio Apt in Queens, 15Mins to Midtown & Brooklyn",21930159,Eduardo,Sunnyside,40.74534,-73.91809,71,2,7,2019-06-02,1.96,1,0,False,False,True,False,False,False,4.276666119016055,1.0986122886681098,1.085189268335969,0,0,2019,6,1,0.6
13091309,"Broadway, Luxury Studio in Times Square",22541573,Ken,Theater District,40.76069,-73.98319,199,30,1,2017-01-08,0.03,87,328,False,True,False,False,False,False,5.298317366548036,3.4339872044851463,0.0295588022415444,0,9840,2017,1,0,0.0
13091684,"Sunny 2bdrm Apt. near Bryant Park, Apt 2B",17770287,Nina,Midtown,40.74927,-73.98303,163,30,4,2019-05-13,0.17,14,332,False,True,False,False,False,False,5.099866427824199,3.4339872044851463,0.15700374880966475,0,9960,2019,5,1,0.35
13091737,Charming one BR apartment in heart of Nolita/SoHo,72677655,Christina,Nolita,40.72153,-73.99493,126,2,11,2016-11-15,0.29,1,0,False,True,False,False,False,False,4.844187086458591,1.0986122886681098,0.25464221837358075,1,0,2016,11,0,0.7
13092405,Midtown Apartment,72684665,David,Midtown,40.75733,-73.96577,150,1,136,2019-06-21,3.71,1,248,False,True,False,False,False,False,5.017279836814924,0.6931471805599453,1.5496879080283263,1,248,2019,6,1,0.0
13092482,Lux Studio Apt in Midtown NYC near Central park!,30283594,Kara,Hell's Kitchen,40.76227,-73.99807,199,30,1,2016-10-04,0.03,121,365,False,True,False,False,False,False,5.298317366548036,3.4339872044851463,0.0295588022415444,0,10950,2016,10,0,0.2333333333333333
13092522,"Sunny, charming 1 bedroom in Crown Heights",27714436,Rebecca,Crown Heights,40.67372,-73.95334,51,1,1,2016-05-21,0.03,1,0,True,False,False,False,True,False,3.9512437185814275,0.6931471805599453,0.0295588022415444,0,0,2016,5,0,0.7
13093161,"West 23rd Street, Lux Chelsea 1bd serviced Apt",22541573,Ken,Chelsea,40.74641,-74.00401,289,30,2,2018-11-05,0.08,87,339,False,True,False,False,False,False,5.66988092298052,3.4339872044851463,0.07696104113612832,0,10170,2018,11,0,0.6
13093381,"West 23rd Street, Lux Chelsea Studio svcd apt",22541573,Ken,Chelsea,40.74651,-74.00563,219,30,1,2017-08-11,0.04,87,340,False,True,False,False,False,False,5.393627546352362,3.4339872044851463,0.039220713153281295,0,10200,2017,8,0,0.6
13094020,Sunny 1 BR in Brooklyn,33656032,Warren,Boerum Hill,40.686,-73.98579,125,3,1,2016-06-21,0.03,1,0,True,False,False,False,False,False,4.836281906951478,1.3862943611198906,0.0295588022415444,0,0,2016,6,0,0.0
13094250,Garden Bedroom in Carroll Gardens Brownstone,72701423,Isaac,Carroll Gardens,40.6783,-73.99419,90,1,5,2016-06-27,0.13,1,0,True,False,False,False,True,False,4.51085950651685,0.6931471805599453,0.12221763272424921,0,0,2016,6,0,0.0
13094329,Designers Lovely UWS Full Floor Townhouse Apt!,372206,Liz,Upper West Side,40.7869,-73.97254,150,3,4,2016-10-02,0.11,1,0,False,True,False,False,False,False,5.017279836814924,1.3862943611198906,0.10436001532424277,0,0,2016,10,0,0.5333333333333333
13094690,"Sunny, Bushwick Apartment",8106327,Dallas,Bushwick,40.69819,-73.9334,40,2,1,2017-08-19,0.04,1,0,True,False,False,False,True,False,3.713572066704308,1.0986122886681098,0.039220713153281295,0,0,2017,8,0,0.0
13096146,"Garden Apartment in Crown Heights, Brooklyn",2762303,Jt,Crown Heights,40.67336,-73.95451,120,4,7,2016-07-28,0.18,1,0,True,False,False,False,False,False,4.795790545596741,1.6094379124341003,0.16551443847757338,0,0,2016,7,0,0.0
13098452,"3-6month SUBLET Sparkling, spacious, Manhattan 3BR",4942450,Sacha,Washington Heights,40.85073,-73.93851,126,68,17,2018-11-10,0.47,1,0,False,True,False,False,False,False,4.844187086458591,4.23410650459726,0.3852624007906449,1,0,2018,11,0,0.0
13098627,Spacious 2 bedroom apartment,51501835,Jeniffer,Hell's Kitchen,40.7645,-73.99447,200,30,3,2017-11-26,0.12,31,341,False,True,False,False,False,False,5.303304908059076,3.4339872044851463,0.11332868530700317,0,10230,2017,11,0,0.0
13098701,NYCHaven4:Entire house minutes from JFK and Casino,47351539,Jason,South Ozone Park,40.67321,-73.79247,195,1,239,2019-06-21,6.31,4,256,False,False,True,False,False,False,5.278114659230517,0.6931471805599453,1.9892432737616872,1,256,2019,6,1,0.0
13098705,Big & Beautiful 1-BR w/Private Backyard,14865754,Jerrell,Harlem,40.81829,-73.94686,175,2,34,2019-06-19,0.98,1,75,False,True,False,False,False,False,5.170483995038151,1.0986122886681098,0.6830968447064438,1,150,2019,6,1,0.425
13099377,1 Bedroom in Quiet Hamilton Heights Neighborhood.,43518492,Angela,Harlem,40.82828,-73.94264,130,3,3,2019-05-20,0.1,1,0,False,True,False,False,True,False,4.875197323201151,1.3862943611198906,0.09531017980432487,0,0,2019,5,1,0.0
13099447,Great ZEN & Peaceful one bedroom in Time Square!,72765906,Carla,Hell's Kitchen,40.76212,-73.9882,170,4,112,2019-07-01,2.97,1,262,False,True,False,False,False,False,5.14166355650266,1.6094379124341003,1.3787660946990992,1,1048,2019,7,1,0.55625
13099742,Perfect Summer Apartment (1 Bedroom available),72770139,Francisco,South Slope,40.66665,-73.98875,60,1,1,2016-07-09,0.03,1,0,True,False,False,False,True,False,4.110873864173311,0.6931471805599453,0.0295588022415444,0,0,2016,7,0,0.7
13100152,"BEAUTIFUL TOP-FLOOR SUBLET IN ASTORIA, NYC",620810,Jay,Astoria,40.76555,-73.9169,110,13,1,2016-09-01,0.03,1,0,False,False,True,False,False,False,4.709530201312334,2.6390573296152584,0.0295588022415444,0,0,2016,9,0,0.85
13100277,"Bright, inviting room-quick to NYC, females only.",35494734,Jennifer,Woodside,40.75266,-73.90336,70,5,9,2019-06-22,0.29,2,138,False,False,True,False,True,False,4.2626798770413155,1.791759469228055,0.25464221837358075,0,690,2019,6,1,0.35000000000000003
13100305,Spacious 1 bedroom 1 bath,72779585,Vanessa,Crown Heights,40.67702,-73.95864,105,2,7,2019-04-28,0.18,1,32,True,False,False,False,False,False,4.663439094112067,1.0986122886681098,0.16551443847757338,0,64,2019,4,1,0.0
13100726,NYC living to it's fullest... in a good way!,16884931,Whitney,East Harlem,40.80637,-73.93722,140,1,28,2019-04-24,0.74,1,170,False,True,False,False,False,False,4.948759890378168,0.6931471805599453,0.5538851132264376,1,170,2019,4,1,0.875
13101260,Spacious Sun Drenched Brick Encrusted Loft,676499,Abe,East Village,40.72487,-73.98125,175,4,3,2017-06-30,0.08,1,0,False,True,False,False,False,False,5.170483995038151,1.6094379124341003,0.07696104113612832,0,0,2017,6,0,0.0
13101855,Garden level studio w/backyard,45197707,Claudine,Flatlands,40.61529,-73.92567,90,2,125,2019-07-07,3.3,1,302,True,False,False,False,False,False,4.51085950651685,1.0986122886681098,1.4586150226995167,1,604,2019,7,1,0.0
13102116,DOWNTOWN BROOKLYN beautiful apt,17181881,Peter,Fort Greene,40.69286,-73.98037,128,10,1,2016-06-30,0.03,1,0,True,False,False,False,False,False,4.859812404361672,2.3978952727983707,0.0295588022415444,0,0,2016,6,0,0.725
13102409,Large & comfortable studio in Financial District,2233249,Eve,Financial District,40.70931,-74.00959,110,6,5,2017-07-01,0.13,1,0,False,True,False,False,False,False,4.709530201312334,1.9459101490553132,0.12221763272424921,0,0,2017,7,0,0.20476190476190478
13105778,Entire Astoria Hardwood Floor 1 BR Apartment,72839296,Megahn,Long Island City,40.76235,-73.92973,99,2,16,2016-12-10,0.44,1,0,False,False,True,False,False,False,4.605170185988092,1.0986122886681098,0.36464311358790924,1,0,2016,12,0,0.0
13107627,Private Bedroom w/ Private Bath/Mini Fridge,72542338,Mychelle,Manhattan Beach,40.58078,-73.95356,125,2,21,2019-06-12,0.56,1,311,True,False,False,False,True,False,4.836281906951478,1.0986122886681098,0.44468582126144574,1,622,2019,6,1,0.0
13108192,"Sixth Ave Chelsea, Studio Serviced Apartment",22541573,Ken,Chelsea,40.7448,-73.99204,205,30,2,2016-12-21,0.06,87,0,False,True,False,False,False,False,5.327876168789581,3.4339872044851463,0.058268908123975775,0,0,2016,12,0,0.0
13108573,"West 33rd street, Lux Studio Serviced Apartment",22541573,Ken,Chelsea,40.75148,-73.99397,230,30,1,2016-11-03,0.03,87,350,False,True,False,False,False,False,5.442417710521793,3.4339872044851463,0.0295588022415444,0,10500,2016,11,0,0.0
13109268,One bedroom with great views of Manhattan,72874338,Augie,Bushwick,40.69025,-73.90871,40,1,3,2017-01-03,0.08,1,0,True,False,False,False,True,False,3.713572066704308,0.6931471805599453,0.07696104113612832,0,0,2017,1,0,0.8
13109933,Luxury condo with views in Brooklyn,1642326,Steve,Downtown Brooklyn,40.69202,-73.98469,225,3,36,2019-07-03,1.01,1,53,True,False,False,False,False,False,5.420534999272286,1.3862943611198906,0.6981347220709844,1,159,2019,7,1,0.0
13109949,"Sunny, couple-friendly BedStuy Apartment",72881006,Lane,Bedford-Stuyvesant,40.69375,-73.95208,50,1,2,2016-06-20,0.05,1,0,True,False,False,False,True,False,3.9318256327243257,0.6931471805599453,0.04879016416943201,0,0,2016,6,0,0.0
13111578,"Spacious Room w/ Bed & TV, etc.",72897900,Joseph,Bedford-Stuyvesant,40.68696,-73.92905,45,1,7,2016-06-14,0.19,1,0,True,False,False,False,True,False,3.828641396489095,0.6931471805599453,0.173953307123438,0,0,2016,6,0,0.0
13112297,Luxurious SOHO 2 BR Washington Sq Park,61391963,Corporate Housing,Greenwich Village,40.72807,-74.00041,159,30,4,2019-06-16,0.14,91,281,False,True,False,False,False,False,5.075173815233827,3.4339872044851463,0.1310282624064041,0,8430,2019,6,1,0.0
13112855,Prime location Irving Place Doorman 1 bedroom 5191,16098958,Jeremy & Laura,Gramercy,40.73505,-73.98565,180,30,1,2017-07-31,0.04,96,281,False,True,False,False,False,False,5.198497031265826,3.4339872044851463,0.039220713153281295,0,8430,2017,7,0,0.0
13112895,Penthouse Exclusive Garden Top Apartment,7573341,Robert,Sunset Park,40.63885,-74.01959,225,2,130,2019-06-28,3.48,2,306,True,False,False,False,False,False,5.420534999272286,1.0986122886681098,1.4996230464268938,1,612,2019,6,1,0.5
13113202,Private room with detached private bathroom,69427329,Michelle & Eddie,Elmhurst,40.73849,-73.87606,49,1,65,2019-07-01,1.7,6,355,False,False,True,False,True,False,3.912023005428146,0.6931471805599453,0.9932517730102833,1,355,2019,7,1,0.0
13113906,Park Slope room steps from Subway&Prospect Park,72923241,Jean-Guy,Park Slope,40.67073,-73.98719,109,3,68,2019-06-10,1.97,1,213,True,False,False,False,True,False,4.700480365792417,1.3862943611198906,1.0885619528146082,1,639,2019,6,1,0.0
13114019,Chic Unique Large Chelsea One Bedroom,34761471,Lincoln,Chelsea,40.74589,-74.0048,250,4,18,2018-09-29,0.49,1,0,False,True,False,False,False,False,5.5254529391317835,1.6094379124341003,0.3987761199573678,1,0,2018,9,0,0.29464285714285715
13114072,"West 55th street, Lux 1bd Serviced Apartment",22541573,Ken,Midtown,40.76367,-73.98345,269,30,1,2018-11-18,0.13,87,364,False,True,False,False,False,False,5.598421958998375,3.4339872044851463,0.12221763272424921,0,10920,2018,11,0,0.0
13114237,Charming Sunny Designer Loft 1 stop to Manhattan,4043259,Tiffany,Greenpoint,40.72536,-73.95712,81,2,131,2019-06-19,3.5,2,120,True,False,False,False,True,False,4.406719247264253,1.0986122886681098,1.5040773967762742,1,240,2019,6,1,0.7
13114437,Room and private bath in sunny Brooklyn apartment,42605385,Cameron,Flatbush,40.63612,-73.96297,53,14,2,2016-08-01,0.05,3,0,True,False,False,False,True,False,3.9889840465642745,2.70805020110221,0.04879016416943201,0,0,2016,8,0,0.0
13114443,East Village Spacious 3 Bedroom Across from Park,72931015,Spencer,East Village,40.72527,-73.98347,206,1,1,2016-06-05,0.03,1,0,False,True,False,False,False,False,5.332718793265369,0.6931471805599453,0.0295588022415444,0,0,2016,6,0,0.0
13114542,NYC,58735878,Jiandong,Harlem,40.82889,-73.94599,40,1,1,2016-05-27,0.03,1,0,False,True,False,False,True,False,3.713572066704308,0.6931471805599453,0.0295588022415444,0,0,2016,5,0,0.0
13115864,Charming Studio in West Chelsea,16055560,Catalina,Chelsea,40.7453,-74.00242,105,2,6,2016-06-20,0.16,1,0,False,True,False,False,False,False,4.663439094112067,1.0986122886681098,0.14842000511827327,0,0,2016,6,0,0.7
13116397,Spacious Room in East Village Apartment,35959584,Kartik,East Village,40.72778,-73.97825,75,1,8,2016-09-29,0.21,1,0,False,True,False,False,True,False,4.330733340286331,0.6931471805599453,0.1906203596086497,0,0,2016,9,0,0.0
13117094,"On Fifth, Across From Central Park",72967204,Gerald,East Harlem,40.79485,-73.94868,165,7,49,2019-06-29,1.37,1,64,False,True,False,False,False,False,5.111987788356544,2.0794415416798357,0.8628899551470398,1,448,2019,6,1,0.0
13117160,Bedroom in Clean Uptown Apartment,1921498,Pedro Pablo,Washington Heights,40.84467,-73.93374,55,6,2,2019-05-10,0.08,3,3,False,True,False,False,True,False,4.02535169073515,1.9459101490553132,0.07696104113612832,0,18,2019,5,1,0.3666666666666667
13117282,Cheerful & Practical Garden Apartment Near Subway,2988712,Sasha,Claremont Village,40.83458,-73.91021,57,90,11,2019-05-10,0.31,7,68,False,False,False,False,False,False,4.060443010546419,4.51085950651685,0.27002713721306015,1,6120,2019,5,1,0.25
13117480,"Cozy Park Slope Apt, Next to BBG",70674019,Jack,Prospect Heights,40.67329,-73.96291,201,30,66,2019-06-16,1.78,2,159,True,False,False,False,False,False,5.308267697401205,3.4339872044851463,1.0224509277025458,1,4770,2019,6,1,0.13333333333333333
13121809,Spacious Sunny One Bed in Williamsburg,24370211,Yety,Williamsburg,40.71307,-73.95502,80,10,2,2017-01-07,0.05,2,0,True,False,False,False,False,False,4.394449154672439,2.3978952727983707,0.04879016416943201,0,0,2017,1,0,0.0
13122135,Room in BIG art-filled space in prime Brooklyn,9793190,Rebecca,Greenpoint,40.72721,-73.94951,80,1,4,2018-02-25,0.24,1,0,True,False,False,False,True,False,4.394449154672439,0.6931471805599453,0.2151113796169455,0,0,2018,2,0,0.0
